"Participant","V1","Condition","Congruity","Reaction_time","Response","Cue","Finger","FS","EC","PT","PD","SS","Gender","Age","Item","RTlog"
24,53,"II","Yes",0.512176036835,"lcmd","Index","Index",18,18,20,12,32,"female",23,"Index Index",-0.66908689109249
24,54,"II","No",0.929369068146,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.0732493444151209
24,55,"II","No",0.523980045319,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.646301676838502
24,56,"II","No",0.723217916489,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.324044696304788
24,57,"II","Yes",0.669597864151,"lalt","Middle","Middle",18,18,20,12,32,"female",23,"Middle Middle",-0.401077949550609
24,58,"II","No",0.766775941849,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.265560643043325
24,59,"II","Yes",0.447769880295,"lcmd","Index","Index",18,18,20,12,32,"female",23,"Index Index",-0.803475838591475
24,60,"II","No",0.74736084938,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.291207145721813
24,61,"II","Yes",0.612187957764,"lcmd","Index","Index",18,18,20,12,32,"female",23,"Index Index",-0.490715923092255
24,62,"II","No",0.59421710968,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.52051052188821
24,63,"II","Yes",0.637479019165,"lalt","Middle","Middle",18,18,20,12,32,"female",23,"Middle Middle",-0.450233913604864
24,64,"II","Yes",0.562008142471,"lcmd","Index","Index",18,18,20,12,32,"female",23,"Index Index",-0.576238940810839
24,65,"II","No",0.726905918121,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.31895822093575
24,66,"II","No",0.491930913925,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.709416991201105
24,67,"II","Yes",0.763041067123,"lalt","Middle","Middle",18,18,20,12,32,"female",23,"Middle Middle",-0.270443425918051
24,68,"II","Yes",0.558481884003,"lalt","Middle","Middle",18,18,20,12,32,"female",23,"Middle Middle",-0.582533097878109
24,69,"II","No",0.758408117294,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.276533624915587
24,70,"II","No",0.415649032593,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.877914046463541
24,71,"II","Yes",0.520242977142,"lcmd","Index","Index",18,18,20,12,32,"female",23,"Index Index",-0.653459312805753
24,72,"II","No",0.483840847015,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.72599925482285
24,73,"II","Yes",0.469725084305,"lalt","Middle","Middle",18,18,20,12,32,"female",23,"Middle Middle",-0.755607682425213
24,74,"II","No",0.475042963028,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.744350030557713
24,75,"II","Yes",0.742002058029,"lcmd","Index","Index",18,18,20,12,32,"female",23,"Index Index",-0.298403262194614
24,76,"II","Yes",0.609728002548,"lalt","Middle","Middle",18,18,20,12,32,"female",23,"Middle Middle",-0.49474231871891
24,77,"II","No",0.494289922714,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.704633045860654
24,78,"II","Yes",0.728197050095,"lcmd","Index","Index",18,18,20,12,32,"female",23,"Index Index",-0.317183594203417
24,79,"II","No",0.433462190628,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.835950705416537
25,1,"II","Yes",0.460642814636,"lalt","Middle","Middle",23,22,25,10,28,"female",23,"Middle Middle",-0.775132341864275
25,2,"II","Yes",0.542954158783,"lcmd","Index","Index",23,22,25,10,28,"female",23,"Index Index",-0.610730384742705
25,3,"II","No",0.572762823105,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.557283569239181
25,4,"II","Yes",0.478497886658,"lalt","Middle","Middle",23,22,25,10,28,"female",23,"Middle Middle",-0.737103484696582
25,5,"II","Yes",0.518869972229,"lcmd","Index","Index",23,22,25,10,28,"female",23,"Index Index",-0.656101962409674
25,6,"II","No",0.560144996643,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.579559606190822
25,7,"II","No",0.521069002151,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.651872804249844
25,8,"II","No",0.488657999039,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.716092422661776
25,9,"II","Yes",0.544560003281,"lcmd","Index","Index",23,22,25,10,28,"female",23,"Index Index",-0.607777143817393
25,10,"II","No",0.386390018463,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.950908009112523
25,11,"II","Yes",0.508596944809,"lalt","Middle","Middle",23,22,25,10,28,"female",23,"Middle Middle",-0.676099433072719
25,12,"II","Yes",0.579620981216,"lcmd","Index","Index",23,22,25,10,28,"female",23,"Index Index",-0.545380869715295
25,13,"II","No",0.428064918518,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.84848041612203
25,14,"II","No",0.63182682991,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.459139925688006
25,15,"II","Yes",0.515087985992,"lalt","Middle","Middle",23,22,25,10,28,"female",23,"Middle Middle",-0.663417546324609
25,16,"II","Yes",0.492793989182,"lcmd","Index","Index",23,22,25,10,28,"female",23,"Index Index",-0.707664064114
25,17,"II","No",0.517533016205,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.658681956447758
25,19,"II","No",0.715792179108,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.3343654067954
25,20,"II","No",0.582522964478,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.54038667032282
25,21,"II","No",0.579257822037,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.546007612028413
25,22,"II","Yes",0.502192926407,"lalt","Middle","Middle",23,22,25,10,28,"female",23,"Middle Middle",-0.688770917568921
25,23,"II","Yes",0.449002170563,"lcmd","Index","Index",23,22,25,10,28,"female",23,"Index Index",-0.800727557035532
25,24,"II","No",0.519969987869,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.653984184708814
25,25,"II","Yes",0.755246019363,"lcmd","Index","Index",23,22,25,10,28,"female",23,"Index Index",-0.280711729350894
25,26,"II","Yes",0.452692127228,"lalt","Middle","Middle",23,22,25,10,28,"female",23,"Middle Middle",-0.792543015396105
25,27,"II","No",0.530118894577,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.634653968203479
25,28,"II","Yes",0.554423999786,"lalt","Middle","Middle",23,22,25,10,28,"female",23,"Middle Middle",-0.589825542386127
25,29,"II","No",0.68424706459,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.379436221037668
25,30,"II","Yes",0.527254056931,"lcmd","Index","Index",23,22,25,10,28,"female",23,"Index Index",-0.640072765141713
25,31,"II","No",0.436481046677,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.829010325774643
25,32,"II","No",0.429646968842,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.844791410194841
25,33,"II","Yes",0.485485029221,"lalt","Middle","Middle",23,22,25,10,28,"female",23,"Middle Middle",-0.722606827522277
25,34,"II","No",0.588486051559,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.530202054246637
25,35,"II","Yes",0.39460310936,"lcmd","Index","Index",23,22,25,10,28,"female",23,"Index Index",-0.929874805647678
25,36,"II","No",0.575560951233,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.55241014637962
25,37,"II","Yes",0.533333969116,"lcmd","Index","Index",23,22,25,10,28,"female",23,"Index Index",-0.628607467330585
25,38,"II","No",0.493442869186,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.706348193403788
25,39,"II","Yes",0.490479135513,"lalt","Middle","Middle",23,22,25,10,28,"female",23,"Middle Middle",-0.712372538061879
25,40,"II","No",0.468475055695,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.758272421634668
25,41,"II","Yes",0.491941070557,"lcmd","Index","Index",23,22,25,10,28,"female",23,"Index Index",-0.709396344954112
25,42,"II","Yes",0.525677967071,"lalt","Middle","Middle",23,22,25,10,28,"female",23,"Middle Middle",-0.643066483636724
25,44,"II","Yes",1.068791008,"lcmd","Index","Index",23,22,25,10,28,"female",23,"Index Index",0.0665281105912006
25,45,"II","No",0.559980154037,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.579853935100569
25,46,"II","Yes",0.571645927429,"lalt","Middle","Middle",23,22,25,10,28,"female",23,"Middle Middle",-0.559235487258143
25,47,"II","No",0.561935949326,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.576367404754244
25,48,"II","Yes",0.492782020569,"lcmd","Index","Index",23,22,25,10,28,"female",23,"Index Index",-0.707688351663377
25,49,"II","No",0.554295015335,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.590058215317361
25,50,"II","No",0.7816218853,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.246384178005861
25,51,"II","Yes",0.454172897339,"lalt","Middle","Middle",23,22,25,10,28,"female",23,"Middle Middle",-0.789277322295391
25,52,"II","Yes",0.450394916534,"lalt","Middle","Middle",23,22,25,10,28,"female",23,"Middle Middle",-0.797630488778965
25,53,"II","Yes",0.527035188675,"lcmd","Index","Index",23,22,25,10,28,"female",23,"Index Index",-0.640487960990587
25,54,"II","No",0.477279090881,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.739653863009249
25,55,"II","No",0.508011054993,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.677252069843196
25,56,"II","No",0.529481124878,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.635857761643092
25,57,"II","Yes",0.392181921005,"lcmd","Index","Index",23,22,25,10,28,"female",23,"Index Index",-0.936029462649011
25,58,"II","No",0.517422819138,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.65889490672767
25,59,"II","Yes",0.658959007263,"lalt","Middle","Middle",23,22,25,10,28,"female",23,"Middle Middle",-0.41709395087116
25,60,"II","No",0.667730998993,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.403869882667611
25,61,"II","Yes",0.661932086945,"lcmd","Index","Index",23,22,25,10,28,"female",23,"Index Index",-0.412592316003981
25,62,"II","Yes",0.518332958221,"lalt","Middle","Middle",23,22,25,10,28,"female",23,"Middle Middle",-0.657137466726563
25,63,"II","No",0.412016963959,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.886690755822497
25,64,"II","No",0.463860988617,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.768170365140824
25,65,"II","No",0.56299495697,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.574484608307076
25,66,"II","Yes",0.5051030159,"lcmd","Index","Index",23,22,25,10,28,"female",23,"Index Index",-0.682992878629104
25,67,"II","Yes",0.447339963913,"lalt","Middle","Middle",23,22,25,10,28,"female",23,"Middle Middle",-0.8044364277702
25,68,"II","Yes",0.506213951111,"lalt","Middle","Middle",23,22,25,10,28,"female",23,"Middle Middle",-0.680795870778751
25,69,"II","No",0.550328969955,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.597239052371484
25,70,"II","Yes",0.511896085739,"lcmd","Index","Index",23,22,25,10,28,"female",23,"Index Index",-0.669633632082314
25,71,"II","No",0.398584127426,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.919836692804139
25,72,"II","No",0.458871793747,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.778984424393036
25,73,"II","Yes",0.495464897156,"lcmd","Index","Index",23,22,25,10,28,"female",23,"Index Index",-0.702258770999095
25,74,"II","No",0.523245859146,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.647703831407361
25,75,"II","Yes",0.685864973068,"lalt","Middle","Middle",23,22,25,10,28,"female",23,"Middle Middle",-0.377074502892655
25,76,"II","Yes",0.437075996399,"lalt","Middle","Middle",23,22,25,10,28,"female",23,"Middle Middle",-0.827648194203031
25,77,"II","Yes",0.51908788681,"lcmd","Index","Index",23,22,25,10,28,"female",23,"Index Index",-0.655682071404844
25,78,"II","No",0.520358991623,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.65323633709561
25,79,"II","No",0.502327013016,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.688503951021949
26,0,"IT","Yes",0.546362113953,"lalt","Middle","Middle",10,19,20,18,28,"female",20,"Middle Middle",-0.604473310697233
26,1,"IT","Yes",0.568165111542,"lcmd","Index","Index",10,19,20,18,28,"female",20,"Index Index",-0.565343213168437
26,2,"IT","No",0.549568891525,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.598621141704701
26,4,"IT","Yes",0.800813055038,"lalt","Middle","Middle",10,19,20,18,28,"female",20,"Middle Middle",-0.222127748619005
26,5,"IT","No",0.645159101486,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.438258323633611
26,6,"IT","Yes",0.536598062515,"lcmd","Index","Index",10,19,20,18,28,"female",20,"Index Index",-0.622505951666159
26,7,"IT","No",0.528428030014,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.637848660780271
26,8,"IT","Yes",0.51859588623,"lcmd","Index","Index",10,19,20,18,28,"female",20,"Index Index",-0.656630338361793
26,9,"IT","Yes",0.523646020889,"lalt","Middle","Middle",10,19,20,18,28,"female",20,"Middle Middle",-0.646939355590669
26,10,"IT","No",0.585166978836,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.535858038571096
26,11,"IT","No",0.483192968369,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.72733918468389
26,12,"IT","Yes",0.548477125168,"lalt","Middle","Middle",10,19,20,18,28,"female",20,"Middle Middle",-0.600609704479255
26,13,"IT","No",0.541765069962,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.612922821763819
26,14,"IT","Yes",0.48812994957,"lcmd","Index","Index",10,19,20,18,28,"female",20,"Index Index",-0.717173618475447
26,15,"IT","No",0.525892925262,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.642657651107103
26,16,"IT","No",0.5192029953,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.655460344541101
26,17,"IT","Yes",0.559454917908,"lalt","Middle","Middle",10,19,20,18,28,"female",20,"Middle Middle",-0.580792330154836
26,18,"IT","No",0.712434005737,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.339067994656173
26,19,"IT","Yes",0.418955850601,"lcmd","Index","Index",10,19,20,18,28,"female",20,"Index Index",-0.869989733105683
26,20,"IT","No",0.498399829865,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.696352652871312
26,21,"IT","No",0.582599067688,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.540256034718983
26,22,"IT","Yes",0.444164800644,"lcmd","Index","Index",10,19,20,18,28,"female",20,"Index Index",-0.811559612795808
26,23,"IT","Yes",0.519967031479,"lalt","Middle","Middle",10,19,20,18,28,"female",20,"Middle Middle",-0.653989870418516
26,24,"IT","No",0.497359848022,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.698441474590508
26,25,"IT","No",0.504448127747,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.684290263608519
26,26,"IT","Yes",0.534229946137,"lalt","Middle","Middle",10,19,20,18,28,"female",20,"Middle Middle",-0.626928921964696
26,27,"IT","Yes",0.565453147888,"lcmd","Index","Index",10,19,20,18,28,"female",20,"Index Index",-0.570127837631044
26,28,"IT","No",0.586193943024,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.534104583368758
26,29,"IT","Yes",0.452128982544,"lalt","Middle","Middle",10,19,20,18,28,"female",20,"Middle Middle",-0.793787780246596
26,30,"IT","Yes",0.579766845703,"lcmd","Index","Index",10,19,20,18,28,"female",20,"Index Index",-0.545129246428621
26,31,"IT","No",0.565260982513,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.570467738533816
26,32,"IT","No",0.636510181427,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.451754865155029
26,33,"IT","Yes",0.596039915085,"lcmd","Index","Index",10,19,20,18,28,"female",20,"Index Index",-0.517447642540159
26,34,"IT","Yes",0.626681995392,"lalt","Middle","Middle",10,19,20,18,28,"female",20,"Middle Middle",-0.467316051393496
26,35,"IT","No",0.492466020584,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.708329814488242
26,36,"IT","Yes",0.595042085648,"lcmd","Index","Index",10,19,20,18,28,"female",20,"Index Index",-0.519123143756398
26,37,"IT","No",0.481545829773,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.730753871021068
26,38,"IT","Yes",0.551033210754,"lalt","Middle","Middle",10,19,20,18,28,"female",20,"Middle Middle",-0.595960198044877
26,39,"IT","No",0.49626994133,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.700635263747792
26,40,"IT","No",0.479462099075,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.735090430379129
26,41,"IT","Yes",0.447305011749,"lalt","Middle","Middle",10,19,20,18,28,"female",20,"Middle Middle",-0.804514564159424
26,42,"IT","Yes",0.447414970398,"lcmd","Index","Index",10,19,20,18,28,"female",20,"Index Index",-0.804268769605267
26,43,"IT","No",0.640938997269,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.444820994657317
26,44,"IT","No",0.499762010574,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.693623272725837
26,45,"IT","No",0.607388114929,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.498587293685734
26,46,"IT","Yes",0.546387052536,"lcmd","Index","Index",10,19,20,18,28,"female",20,"Index Index",-0.604427666950673
26,47,"IT","Yes",0.525626087189,"lalt","Middle","Middle",10,19,20,18,28,"female",20,"Middle Middle",-0.643165179883223
26,48,"IT","No",0.662263202667,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.412092214951669
26,49,"IT","Yes",0.432209062576,"lcmd","Index","Index",10,19,20,18,28,"female",20,"Index Index",-0.83884586665163
26,50,"IT","No",0.983108997345,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.0170352826371006
26,51,"IT","Yes",0.485237979889,"lalt","Middle","Middle",10,19,20,18,28,"female",20,"Middle Middle",-0.723115828205305
26,52,"IT","No",0.433777952194,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.835222506698876
26,53,"IT","Yes",0.45532503128,"lalt","Middle","Middle",10,19,20,18,28,"female",20,"Middle Middle",-0.786743760599349
26,54,"IT","No",0.463677072525,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.768566933437297
26,55,"IT","Yes",0.59493689537,"lcmd","Index","Index",10,19,20,18,28,"female",20,"Index Index",-0.519299937262757
26,56,"IT","Yes",0.599643993378,"lalt","Middle","Middle",10,19,20,18,28,"female",20,"Middle Middle",-0.511419144234423
26,57,"IT","No",0.612588834763,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.490061310732254
26,58,"IT","No",0.622406959534,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.474161124409905
26,59,"IT","Yes",0.638201236725,"lcmd","Index","Index",10,19,20,18,28,"female",20,"Index Index",-0.449101627306904
