"Participant","V1","Condition","Congruity","Reaction_time","Response","Correctness","Cue","Finger","FS","EC","PT","PD","SS","Gender","Age"
24,6,"II","No",0.326040029526,"lcmd",1,"Index","Middle",18,18,20,12,32,0,23
24,7,"II","Yes",0.313079023361,"lalt",1,"Middle","Middle",18,18,20,12,32,0,23
24,8,"II","Yes",0.392032909393,"lcmd",0,"Middle","Middle",18,18,20,12,32,0,23
24,9,"II","No",0.418497991562,"lcmd",1,"Index","Middle",18,18,20,12,32,0,23
24,10,"II","Yes",0.487997961044,"lcmd",1,"Index","Index",18,18,20,12,32,0,23
24,11,"II","No",0.470434999466,"lalt",1,"Middle","Index",18,18,20,12,32,0,23
24,12,"II","Yes",0.458062076569,"lcmd",1,"Index","Index",18,18,20,12,32,0,23
24,13,"II","Yes",0.524352073669,"lalt",1,"Middle","Middle",18,18,20,12,32,0,23
24,14,"II","No",0.490935182571,"lalt",1,"Middle","Index",18,18,20,12,32,0,23
24,15,"II","No",0.483403968811,"lcmd",1,"Index","Middle",18,18,20,12,32,0,23
24,16,"II","Yes",0.465331888199,"lcmd",1,"Index","Index",18,18,20,12,32,0,23
24,17,"II","No",0.462500047684,"lcmd",1,"Index","Middle",18,18,20,12,32,0,23
24,18,"II","No",0.504839134216,"lalt",1,"Middle","Index",18,18,20,12,32,0,23
24,19,"II","Yes",0.602350950241,"lalt",1,"Middle","Middle",18,18,20,12,32,0,23
24,20,"II","No",0.383295106888,"lcmd",1,"Index","Middle",18,18,20,12,32,0,23
24,21,"II","Yes",0.63397693634,"lcmd",1,"Index","Index",18,18,20,12,32,0,23
24,22,"II","Yes",0.516140794754,"lalt",1,"Middle","Middle",18,18,20,12,32,0,23
24,23,"II","No",0.552160167694,"lalt",1,"Middle","Index",18,18,20,12,32,0,23
24,24,"II","No",0.433681058884,"lcmd",1,"Index","Middle",18,18,20,12,32,0,23
24,25,"II","Yes",0.668298053741,"lcmd",1,"Index","Index",18,18,20,12,32,0,23
24,26,"II","Yes",0.512678909302,"lalt",1,"Middle","Middle",18,18,20,12,32,0,23
24,27,"II","No",0.428568077087,"lcmd",0,"Middle","Index",18,18,20,12,32,0,23
24,28,"II","No",0.600761079788,"lcmd",1,"Index","Middle",18,18,20,12,32,0,23
24,29,"II","Yes",0.511946868897,"lcmd",1,"Index","Index",18,18,20,12,32,0,23
24,30,"II","No",0.487395954132,"lalt",1,"Middle","Index",18,18,20,12,32,0,23
24,31,"II","Yes",0.578349876404,"lalt",1,"Middle","Middle",18,18,20,12,32,0,23
24,32,"II","Yes",0.551315975189,"lalt",1,"Middle","Middle",18,18,20,12,32,0,23
24,33,"II","No",0.688271045685,"lcmd",1,"Index","Middle",18,18,20,12,32,0,23
24,34,"II","No",0.514667844772,"lalt",1,"Middle","Index",18,18,20,12,32,0,23
24,35,"II","Yes",0.518616056442,"lcmd",1,"Index","Index",18,18,20,12,32,0,23
24,36,"II","Yes",0.473785018921,"lcmd",1,"Index","Index",18,18,20,12,32,0,23
24,37,"II","Yes",0.522408866882,"lalt",1,"Middle","Middle",18,18,20,12,32,0,23
24,38,"II","No",0.711776018143,"lcmd",0,"Middle","Index",18,18,20,12,32,0,23
24,39,"II","No",0.550321006775,"lcmd",1,"Index","Middle",18,18,20,12,32,0,23
24,40,"II","No",0.470190000534,"lalt",1,"Middle","Index",18,18,20,12,32,0,23
24,41,"II","Yes",0.608125972748,"lalt",1,"Middle","Middle",18,18,20,12,32,0,23
24,42,"II","No",0.483118009567,"lcmd",1,"Index","Middle",18,18,20,12,32,0,23
24,43,"II","Yes",0.661235904694,"lcmd",1,"Index","Index",18,18,20,12,32,0,23
24,44,"II","Yes",0.475513935089,"lcmd",1,"Index","Index",18,18,20,12,32,0,23
24,45,"II","Yes",0.368430995941,"lalt",1,"Middle","Middle",18,18,20,12,32,0,23
24,46,"II","No",0.618610954285,"lcmd",1,"Index","Middle",18,18,20,12,32,0,23
24,47,"II","No",0.816255092621,"lalt",1,"Middle","Index",18,18,20,12,32,0,23
24,48,"II","No",0.572492074966,"lalt",1,"Middle","Index",18,18,20,12,32,0,23
24,49,"II","Yes",0.532843923569,"lalt",1,"Middle","Middle",18,18,20,12,32,0,23
24,50,"II","No",0.864941978455,"lcmd",1,"Index","Middle",18,18,20,12,32,0,23
24,51,"II","Yes",0.529604053497,"lcmd",1,"Index","Index",18,18,20,12,32,0,23
24,52,"II","Yes",0.565565013885,"lalt",1,"Middle","Middle",18,18,20,12,32,0,23
24,53,"II","Yes",0.512176036835,"lcmd",1,"Index","Index",18,18,20,12,32,0,23
24,54,"II","No",0.929369068146,"lcmd",1,"Index","Middle",18,18,20,12,32,0,23
24,55,"II","No",0.523980045319,"lalt",1,"Middle","Index",18,18,20,12,32,0,23
24,56,"II","No",0.723217916489,"lcmd",1,"Index","Middle",18,18,20,12,32,0,23
24,57,"II","Yes",0.669597864151,"lalt",1,"Middle","Middle",18,18,20,12,32,0,23
24,58,"II","No",0.766775941849,"lalt",1,"Middle","Index",18,18,20,12,32,0,23
24,59,"II","Yes",0.447769880295,"lcmd",1,"Index","Index",18,18,20,12,32,0,23
24,60,"II","No",0.74736084938,"lalt",1,"Middle","Index",18,18,20,12,32,0,23
24,61,"II","Yes",0.612187957764,"lcmd",1,"Index","Index",18,18,20,12,32,0,23
24,62,"II","No",0.59421710968,"lcmd",1,"Index","Middle",18,18,20,12,32,0,23
24,63,"II","Yes",0.637479019165,"lalt",1,"Middle","Middle",18,18,20,12,32,0,23
24,64,"II","Yes",0.562008142471,"lcmd",1,"Index","Index",18,18,20,12,32,0,23
24,65,"II","No",0.726905918121,"lalt",1,"Middle","Index",18,18,20,12,32,0,23
24,66,"II","No",0.491930913925,"lcmd",1,"Index","Middle",18,18,20,12,32,0,23
24,67,"II","Yes",0.763041067123,"lalt",1,"Middle","Middle",18,18,20,12,32,0,23
24,68,"II","Yes",0.558481884003,"lalt",1,"Middle","Middle",18,18,20,12,32,0,23
24,69,"II","No",0.758408117294,"lcmd",1,"Index","Middle",18,18,20,12,32,0,23
24,70,"II","No",0.415649032593,"lalt",1,"Middle","Index",18,18,20,12,32,0,23
24,71,"II","Yes",0.520242977142,"lcmd",1,"Index","Index",18,18,20,12,32,0,23
24,72,"II","No",0.483840847015,"lalt",1,"Middle","Index",18,18,20,12,32,0,23
24,73,"II","Yes",0.469725084305,"lalt",1,"Middle","Middle",18,18,20,12,32,0,23
24,74,"II","No",0.475042963028,"lcmd",1,"Index","Middle",18,18,20,12,32,0,23
24,75,"II","Yes",0.742002058029,"lcmd",1,"Index","Index",18,18,20,12,32,0,23
24,76,"II","Yes",0.609728002548,"lalt",1,"Middle","Middle",18,18,20,12,32,0,23
24,77,"II","No",0.494289922714,"lalt",1,"Middle","Index",18,18,20,12,32,0,23
24,78,"II","Yes",0.728197050095,"lcmd",1,"Index","Index",18,18,20,12,32,0,23
24,79,"II","No",0.433462190628,"lcmd",1,"Index","Middle",18,18,20,12,32,0,23
25,0,"II","No",-4.24601297379,"lalt",1,"Middle","Index",23,22,25,10,28,0,23
25,1,"II","Yes",0.460642814636,"lalt",1,"Middle","Middle",23,22,25,10,28,0,23
25,2,"II","Yes",0.542954158783,"lcmd",1,"Index","Index",23,22,25,10,28,0,23
25,3,"II","No",0.572762823105,"lcmd",1,"Index","Middle",23,22,25,10,28,0,23
25,4,"II","Yes",0.478497886658,"lalt",1,"Middle","Middle",23,22,25,10,28,0,23
25,5,"II","Yes",0.518869972229,"lcmd",1,"Index","Index",23,22,25,10,28,0,23
25,6,"II","No",0.560144996643,"lalt",1,"Middle","Index",23,22,25,10,28,0,23
25,7,"II","No",0.521069002151,"lcmd",1,"Index","Middle",23,22,25,10,28,0,23
25,8,"II","No",0.488657999039,"lalt",1,"Middle","Index",23,22,25,10,28,0,23
25,9,"II","Yes",0.544560003281,"lcmd",1,"Index","Index",23,22,25,10,28,0,23
25,10,"II","No",0.386390018463,"lcmd",1,"Index","Middle",23,22,25,10,28,0,23
25,11,"II","Yes",0.508596944809,"lalt",1,"Middle","Middle",23,22,25,10,28,0,23
25,12,"II","Yes",0.579620981216,"lcmd",1,"Index","Index",23,22,25,10,28,0,23
25,13,"II","No",0.428064918518,"lalt",1,"Middle","Index",23,22,25,10,28,0,23
25,14,"II","No",0.63182682991,"lcmd",1,"Index","Middle",23,22,25,10,28,0,23
25,15,"II","Yes",0.515087985992,"lalt",1,"Middle","Middle",23,22,25,10,28,0,23
25,16,"II","Yes",0.492793989182,"lcmd",1,"Index","Index",23,22,25,10,28,0,23
25,17,"II","No",0.517533016205,"lcmd",1,"Index","Middle",23,22,25,10,28,0,23
25,18,"II","Yes",0.506117916107,"lcmd",0,"Middle","Middle",23,22,25,10,28,0,23
25,19,"II","No",0.715792179108,"lalt",1,"Middle","Index",23,22,25,10,28,0,23
25,20,"II","No",0.582522964478,"lcmd",1,"Index","Middle",23,22,25,10,28,0,23
25,21,"II","No",0.579257822037,"lalt",1,"Middle","Index",23,22,25,10,28,0,23
25,22,"II","Yes",0.502192926407,"lalt",1,"Middle","Middle",23,22,25,10,28,0,23
25,23,"II","Yes",0.449002170563,"lcmd",1,"Index","Index",23,22,25,10,28,0,23
25,24,"II","No",0.519969987869,"lalt",1,"Middle","Index",23,22,25,10,28,0,23
25,25,"II","Yes",0.755246019363,"lcmd",1,"Index","Index",23,22,25,10,28,0,23
25,26,"II","Yes",0.452692127228,"lalt",1,"Middle","Middle",23,22,25,10,28,0,23
25,27,"II","No",0.530118894577,"lcmd",1,"Index","Middle",23,22,25,10,28,0,23
25,28,"II","Yes",0.554423999786,"lalt",1,"Middle","Middle",23,22,25,10,28,0,23
25,29,"II","No",0.68424706459,"lcmd",1,"Index","Middle",23,22,25,10,28,0,23
25,30,"II","Yes",0.527254056931,"lcmd",1,"Index","Index",23,22,25,10,28,0,23
25,31,"II","No",0.436481046677,"lalt",1,"Middle","Index",23,22,25,10,28,0,23
25,32,"II","No",0.429646968842,"lalt",1,"Middle","Index",23,22,25,10,28,0,23
25,33,"II","Yes",0.485485029221,"lalt",1,"Middle","Middle",23,22,25,10,28,0,23
25,34,"II","No",0.588486051559,"lcmd",1,"Index","Middle",23,22,25,10,28,0,23
25,35,"II","Yes",0.39460310936,"lcmd",1,"Index","Index",23,22,25,10,28,0,23
25,36,"II","No",0.575560951233,"lalt",1,"Middle","Index",23,22,25,10,28,0,23
25,37,"II","Yes",0.533333969116,"lcmd",1,"Index","Index",23,22,25,10,28,0,23
25,38,"II","No",0.493442869186,"lcmd",1,"Index","Middle",23,22,25,10,28,0,23
25,39,"II","Yes",0.490479135513,"lalt",1,"Middle","Middle",23,22,25,10,28,0,23
25,40,"II","No",0.468475055695,"lalt",1,"Middle","Index",23,22,25,10,28,0,23
25,41,"II","Yes",0.491941070557,"lcmd",1,"Index","Index",23,22,25,10,28,0,23
25,42,"II","Yes",0.525677967071,"lalt",1,"Middle","Middle",23,22,25,10,28,0,23
25,43,"II","No",0.590408086777,"lalt",0,"Index","Middle",23,22,25,10,28,0,23
25,44,"II","Yes",1.068791008,"lcmd",1,"Index","Index",23,22,25,10,28,0,23
25,45,"II","No",0.559980154037,"lcmd",1,"Index","Middle",23,22,25,10,28,0,23
25,46,"II","Yes",0.571645927429,"lalt",1,"Middle","Middle",23,22,25,10,28,0,23
25,47,"II","No",0.561935949326,"lalt",1,"Middle","Index",23,22,25,10,28,0,23
25,48,"II","Yes",0.492782020569,"lcmd",1,"Index","Index",23,22,25,10,28,0,23
25,49,"II","No",0.554295015335,"lalt",1,"Middle","Index",23,22,25,10,28,0,23
25,50,"II","No",0.7816218853,"lcmd",1,"Index","Middle",23,22,25,10,28,0,23
25,51,"II","Yes",0.454172897339,"lalt",1,"Middle","Middle",23,22,25,10,28,0,23
25,52,"II","Yes",0.450394916534,"lalt",1,"Middle","Middle",23,22,25,10,28,0,23
25,53,"II","Yes",0.527035188675,"lcmd",1,"Index","Index",23,22,25,10,28,0,23
25,54,"II","No",0.477279090881,"lcmd",1,"Index","Middle",23,22,25,10,28,0,23
25,55,"II","No",0.508011054993,"lalt",1,"Middle","Index",23,22,25,10,28,0,23
25,56,"II","No",0.529481124878,"lalt",1,"Middle","Index",23,22,25,10,28,0,23
25,57,"II","Yes",0.392181921005,"lcmd",1,"Index","Index",23,22,25,10,28,0,23
25,58,"II","No",0.517422819138,"lcmd",1,"Index","Middle",23,22,25,10,28,0,23
25,59,"II","Yes",0.658959007263,"lalt",1,"Middle","Middle",23,22,25,10,28,0,23
25,60,"II","No",0.667730998993,"lcmd",1,"Index","Middle",23,22,25,10,28,0,23
25,61,"II","Yes",0.661932086945,"lcmd",1,"Index","Index",23,22,25,10,28,0,23
25,62,"II","Yes",0.518332958221,"lalt",1,"Middle","Middle",23,22,25,10,28,0,23
25,63,"II","No",0.412016963959,"lalt",1,"Middle","Index",23,22,25,10,28,0,23
25,64,"II","No",0.463860988617,"lalt",1,"Middle","Index",23,22,25,10,28,0,23
25,65,"II","No",0.56299495697,"lcmd",1,"Index","Middle",23,22,25,10,28,0,23
25,66,"II","Yes",0.5051030159,"lcmd",1,"Index","Index",23,22,25,10,28,0,23
25,67,"II","Yes",0.447339963913,"lalt",1,"Middle","Middle",23,22,25,10,28,0,23
25,68,"II","Yes",0.506213951111,"lalt",1,"Middle","Middle",23,22,25,10,28,0,23
25,69,"II","No",0.550328969955,"lcmd",1,"Index","Middle",23,22,25,10,28,0,23
25,70,"II","Yes",0.511896085739,"lcmd",1,"Index","Index",23,22,25,10,28,0,23
25,71,"II","No",0.398584127426,"lalt",1,"Middle","Index",23,22,25,10,28,0,23
25,72,"II","No",0.458871793747,"lalt",1,"Middle","Index",23,22,25,10,28,0,23
25,73,"II","Yes",0.495464897156,"lcmd",1,"Index","Index",23,22,25,10,28,0,23
25,74,"II","No",0.523245859146,"lcmd",1,"Index","Middle",23,22,25,10,28,0,23
25,75,"II","Yes",0.685864973068,"lalt",1,"Middle","Middle",23,22,25,10,28,0,23
25,76,"II","Yes",0.437075996399,"lalt",1,"Middle","Middle",23,22,25,10,28,0,23
25,77,"II","Yes",0.51908788681,"lcmd",1,"Index","Index",23,22,25,10,28,0,23
25,78,"II","No",0.520358991623,"lcmd",1,"Index","Middle",23,22,25,10,28,0,23
25,79,"II","No",0.502327013016,"lalt",1,"Middle","Index",23,22,25,10,28,0,23
26,0,"IT","Yes",0.546362113953,"lalt",1,"Middle","Middle",10,19,20,18,28,0,20
26,1,"IT","Yes",0.568165111542,"lcmd",1,"Index","Index",10,19,20,18,28,0,20
26,2,"IT","No",0.549568891525,"lcmd",1,"Index","Middle",10,19,20,18,28,0,20
26,3,"IT","No",0.50735502243,"lcmd",0,"Middle","Index",10,19,20,18,28,0,20
26,4,"IT","Yes",0.800813055038,"lalt",1,"Middle","Middle",10,19,20,18,28,0,20
26,5,"IT","No",0.645159101486,"lcmd",1,"Index","Middle",10,19,20,18,28,0,20
26,6,"IT","Yes",0.536598062515,"lcmd",1,"Index","Index",10,19,20,18,28,0,20
26,7,"IT","No",0.528428030014,"lalt",1,"Middle","Index",10,19,20,18,28,0,20
26,8,"IT","Yes",0.51859588623,"lcmd",1,"Index","Index",10,19,20,18,28,0,20
26,9,"IT","Yes",0.523646020889,"lalt",1,"Middle","Middle",10,19,20,18,28,0,20
26,10,"IT","No",0.585166978836,"lcmd",1,"Index","Middle",10,19,20,18,28,0,20
26,11,"IT","No",0.483192968369,"lalt",1,"Middle","Index",10,19,20,18,28,0,20
26,12,"IT","Yes",0.548477125168,"lalt",1,"Middle","Middle",10,19,20,18,28,0,20
26,13,"IT","No",0.541765069962,"lalt",1,"Middle","Index",10,19,20,18,28,0,20
26,14,"IT","Yes",0.48812994957,"lcmd",1,"Index","Index",10,19,20,18,28,0,20
26,15,"IT","No",0.525892925262,"lcmd",1,"Index","Middle",10,19,20,18,28,0,20
26,16,"IT","No",0.5192029953,"lcmd",1,"Index","Middle",10,19,20,18,28,0,20
26,17,"IT","Yes",0.559454917908,"lalt",1,"Middle","Middle",10,19,20,18,28,0,20
26,18,"IT","No",0.712434005737,"lalt",1,"Middle","Index",10,19,20,18,28,0,20
26,19,"IT","Yes",0.418955850601,"lcmd",1,"Index","Index",10,19,20,18,28,0,20
26,20,"IT","No",0.498399829865,"lalt",1,"Middle","Index",10,19,20,18,28,0,20
26,21,"IT","No",0.582599067688,"lcmd",1,"Index","Middle",10,19,20,18,28,0,20
26,22,"IT","Yes",0.444164800644,"lcmd",1,"Index","Index",10,19,20,18,28,0,20
26,23,"IT","Yes",0.519967031479,"lalt",1,"Middle","Middle",10,19,20,18,28,0,20
26,24,"IT","No",0.497359848022,"lalt",1,"Middle","Index",10,19,20,18,28,0,20
26,25,"IT","No",0.504448127747,"lcmd",1,"Index","Middle",10,19,20,18,28,0,20
26,26,"IT","Yes",0.534229946137,"lalt",1,"Middle","Middle",10,19,20,18,28,0,20
26,27,"IT","Yes",0.565453147888,"lcmd",1,"Index","Index",10,19,20,18,28,0,20
26,28,"IT","No",0.586193943024,"lalt",1,"Middle","Index",10,19,20,18,28,0,20
26,29,"IT","Yes",0.452128982544,"lalt",1,"Middle","Middle",10,19,20,18,28,0,20
26,30,"IT","Yes",0.579766845703,"lcmd",1,"Index","Index",10,19,20,18,28,0,20
26,31,"IT","No",0.565260982513,"lcmd",1,"Index","Middle",10,19,20,18,28,0,20
26,32,"IT","No",0.636510181427,"lalt",1,"Middle","Index",10,19,20,18,28,0,20
26,33,"IT","Yes",0.596039915085,"lcmd",1,"Index","Index",10,19,20,18,28,0,20
26,34,"IT","Yes",0.626681995392,"lalt",1,"Middle","Middle",10,19,20,18,28,0,20
26,35,"IT","No",0.492466020584,"lcmd",1,"Index","Middle",10,19,20,18,28,0,20
26,36,"IT","Yes",0.595042085648,"lcmd",1,"Index","Index",10,19,20,18,28,0,20
26,37,"IT","No",0.481545829773,"lcmd",1,"Index","Middle",10,19,20,18,28,0,20
26,38,"IT","Yes",0.551033210754,"lalt",1,"Middle","Middle",10,19,20,18,28,0,20
26,39,"IT","No",0.49626994133,"lalt",1,"Middle","Index",10,19,20,18,28,0,20
26,40,"IT","No",0.479462099075,"lalt",1,"Middle","Index",10,19,20,18,28,0,20
26,41,"IT","Yes",0.447305011749,"lalt",1,"Middle","Middle",10,19,20,18,28,0,20
26,42,"IT","Yes",0.447414970398,"lcmd",1,"Index","Index",10,19,20,18,28,0,20
26,43,"IT","No",0.640938997269,"lcmd",1,"Index","Middle",10,19,20,18,28,0,20
26,44,"IT","No",0.499762010574,"lcmd",1,"Index","Middle",10,19,20,18,28,0,20
26,45,"IT","No",0.607388114929,"lalt",1,"Middle","Index",10,19,20,18,28,0,20
26,46,"IT","Yes",0.546387052536,"lcmd",1,"Index","Index",10,19,20,18,28,0,20
26,47,"IT","Yes",0.525626087189,"lalt",1,"Middle","Middle",10,19,20,18,28,0,20
26,48,"IT","No",0.662263202667,"lcmd",1,"Index","Middle",10,19,20,18,28,0,20
26,49,"IT","Yes",0.432209062576,"lcmd",1,"Index","Index",10,19,20,18,28,0,20
26,50,"IT","No",0.983108997345,"lalt",1,"Middle","Index",10,19,20,18,28,0,20
26,51,"IT","Yes",0.485237979889,"lalt",1,"Middle","Middle",10,19,20,18,28,0,20
26,52,"IT","No",0.433777952194,"lalt",1,"Middle","Index",10,19,20,18,28,0,20
26,53,"IT","Yes",0.45532503128,"lalt",1,"Middle","Middle",10,19,20,18,28,0,20
26,54,"IT","No",0.463677072525,"lcmd",1,"Index","Middle",10,19,20,18,28,0,20
26,55,"IT","Yes",0.59493689537,"lcmd",1,"Index","Index",10,19,20,18,28,0,20
26,56,"IT","Yes",0.599643993378,"lalt",1,"Middle","Middle",10,19,20,18,28,0,20
26,57,"IT","No",0.612588834763,"lalt",1,"Middle","Index",10,19,20,18,28,0,20
26,58,"IT","No",0.622406959534,"lcmd",1,"Index","Middle",10,19,20,18,28,0,20
26,59,"IT","Yes",0.638201236725,"lcmd",1,"Index","Index",10,19,20,18,28,0,20
26,60,"IT","No",0.500016784668,"lcmd",1,"Index","Middle",10,19,20,18,28,0,20
26,61,"IT","Yes",0.449827051163,"lcmd",1,"Index","Index",10,19,20,18,28,0,20
26,62,"IT","Yes",0.584363985062,"lalt",1,"Middle","Middle",10,19,20,18,28,0,20
26,63,"IT","No",0.521929073334,"lalt",1,"Middle","Index",10,19,20,18,28,0,20
26,64,"IT","Yes",0.521875953674,"lcmd",1,"Index","Index",10,19,20,18,28,0,20
26,65,"IT","No",0.586051177979,"lalt",1,"Middle","Index",10,19,20,18,28,0,20
26,66,"IT","No",0.610186004639,"lcmd",1,"Index","Middle",10,19,20,18,28,0,20
26,67,"IT","Yes",0.489769029617,"lalt",1,"Middle","Middle",10,19,20,18,28,0,20
26,68,"IT","Yes",0.639156007767,"lcmd",1,"Index","Index",10,19,20,18,28,0,20
26,69,"IT","Yes",0.481496095657,"lalt",1,"Middle","Middle",10,19,20,18,28,0,20
26,70,"IT","No",0.5421459198,"lalt",1,"Middle","Index",10,19,20,18,28,0,20
26,71,"IT","No",0.601760005951,"lcmd",1,"Index","Middle",10,19,20,18,28,0,20
26,72,"IT","Yes",0.625551939011,"lcmd",1,"Index","Index",10,19,20,18,28,0,20
26,73,"IT","Yes",0.442477846146,"lalt",1,"Middle","Middle",10,19,20,18,28,0,20
26,74,"IT","No",0.554308986664,"lcmd",1,"Index","Middle",10,19,20,18,28,0,20
26,75,"IT","No",0.675857973099,"lalt",1,"Middle","Index",10,19,20,18,28,0,20
26,76,"IT","No",0.506312084198,"lcmd",1,"Index","Middle",10,19,20,18,28,0,20
26,77,"IT","Yes",0.653845882416,"lalt",1,"Middle","Middle",10,19,20,18,28,0,20
26,78,"IT","Yes",0.534125089645,"lalt",0,"Index","Index",10,19,20,18,28,0,20
26,79,"IT","No",0.701392030716,"lalt",1,"Middle","Index",10,19,20,18,28,0,20
